"","intercept","IKZF1 (10320)","PTPN7 (5778)","RASAL3 (64926)","CD53 (963)","GMFG (9535)","INPP5D (3635)","PTPRC (5788)","CNN3 (1266)","PPIC (5480)","WAS (7454)","SPN (6693)","NCKAP1L (3071)","ITGAL (3683)","TJP1 (7082)","MYO1G (64005)","FAM78A (286336)","KLHL6 (89857)","TRAF3IP3 (80342)","ARHGAP15 (55843)","ARHGAP29 (9411)","TSPAN6 (7105)","TNFAIP8L2 (79626)","AMOTL2 (51421)","ENAH (55740)","PRSS57 (400668)","BTK (695)","SNX20 (124460)","PLEK (5341)","PLS3 (5358)","TMEM132A (54972)","SPI1 (6688)","GAPT (202309)","CD300A (11314)"
"MDAMB453_BREAST",1,-0.510170705514339,-0.508313886624128,-0.504839534385152,-0.409545014687683,-0.724151103967121,-0.652157178366305,-0.491804683167919,0.842918381883386,0.588143706062912,-0.497697273683258,-0.505407625763806,-0.498974910983405,-0.283617319774405,0.282410095221313,-0.397098250098792,0.126456812093252,-0.45645509726765,-0.482485893270769,-0.542348530146358,0.214788021911888,-1.79440840283268,-0.422786007698844,-0.0555759696893302,-0.326701357952183,-0.266512765816306,-0.444610133437773,-0.371219078059683,-0.385070053712067,-0.350489837677538,1.30096428261618,-0.358401664898527,-0.274330485891872,-0.32658519816654
"MDAMB468_BREAST",1,-0.355539684257718,-0.345958093576893,-0.181846815230721,-0.383539036412494,-0.467119460975693,-0.458246741980481,-0.174732454420499,0.766545553930815,0.79541493916546,-0.383016793149561,-0.338421798659621,-0.420357029199326,0.00384939140695088,0.318573620383054,-0.216339346273272,-0.182185035526728,-0.395852687320839,-0.287932015943859,-0.443309678472284,1.14650738591599,0.965085700201479,-0.445274359746517,0.935650969797882,0.817296999454478,-0.019487932162991,-0.317016158135493,-0.231267838572782,-0.170207095733837,0.886276775252338,0.8906240747326,-0.328881426666293,-0.274330485891872,-0.291083749877109
"MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.08221543501547,2.09382749069638,2.45473941123428,3.06897344151317,2.01344151702989,2.3297816275328,2.25239755036465,-2.08492141503268,-2.00626165774381,2.36678542026925,1.88654602881688,1.5974707014183,2.35577934396813,-2.17062416766925,2.71057747575312,2.35262240824924,1.46567326710948,2.87454304985279,2.12186615370289,-1.44389112490109,-1.54272282242277,1.51786658384767,-1.87551528332813,-2.6666466424983,-0.257441561481787,2.54056278011518,2.95423375671351,3.47939653896692,-2.11237608425399,-1.08830102803493,2.11722995408913,0.0320238898901425,4.18658795256855
"MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,1.70157773262651,2.78557032121983,1.9539724678593,2.34065716533309,1.90210456824867,1.61256155594833,2.12727040630558,-1.38252293936425,-0.639873065156967,1.59572032608158,2.47982295213663,1.79918747086753,-0.344902677180955,-2.0997593116298,2.735488342742,2.24798274894127,1.724137838751,0.0446599437913778,1.54040265282458,-1.44389112490109,-1.78846190645835,2.8610697112807,-1.89300933248654,-1.00800218446026,1.02816542124021,2.85993134319384,0.342160821305644,1.42706895377837,-0.997877723008453,-1.99376914084804,1.95835074104462,1.47964552820209,-0.0395151720195586
"MELHO_SKIN",1,-0.503275458877791,-0.452792635464231,-0.487938137391964,-0.516210086461312,-0.588110901958406,-0.599651320987761,-0.466807202376471,0.524355337512458,0.27897966812103,-0.655026283580257,-0.462490334683576,-0.492075603133753,-0.42469816771889,-0.411572131447438,-0.441042486073361,1.70276448367761,-0.0133515898350256,-0.508376755657329,-0.245378012785738,-0.159229451286075,-0.0797219028338993,-0.379066588004441,-0.503568050857742,-0.276588303212567,-0.222008588655644,-0.328819840262378,-0.383623056003365,-0.378501299465171,-0.061220648196956,-1.05175519411977,-0.259537247562114,-0.286773896820397,-0.32658519816654
"MEWO_SKIN",1,-0.489687443726968,-0.452792635464231,-0.463197487516479,-0.516210086461312,-0.467119460975693,-0.664397527519642,-0.466807202376471,0.0916742002362464,0.31808030264688,-0.519714240489107,-0.39485623263519,-0.48524360667765,-0.418239134025961,-0.0153319396489421,-0.428197640314693,-0.444300146378416,-0.412753344467896,-0.535209307855868,-0.443309678472284,-0.799607711971238,0.0750179717315454,-0.347317354494763,-0.887924092924757,0.5399916493235,-0.222008588655644,-0.430801942155973,-0.383623056003365,-0.405147572682579,0.187123137888388,-0.0105827876555466,-0.23985833878883,-0.299341124816116,-0.267986020969181
"MFE280_ENDOMETRIUM",1,0.130309814789069,-0.35493344526202,-0.356371664036538,-0.475137914734195,-0.297500822919638,-0.676862482725185,-0.194676376172634,0.637161509610694,0.205522131971721,-0.300688700298815,-0.286442207528125,0.184399081258109,-0.399199533701707,0.0822124134763402,-0.211680486122714,-0.3416324284014,-0.207778059001278,-0.457472858313787,-0.436699964196847,1.44077886652953,1.29575956764909,-0.155188223245502,0.129338088340962,0.824358038483589,-0.222008588655644,-0.397380041686042,-0.346775363554119,-0.378501299465171,-0.299600909341709,0.651700728800134,-0.195746786487597,-0.262008476029709,-0.256601624010158
"MG63_BONE",1,-0.307360447134401,-0.416729906656993,-0.314388151807306,-0.505668572794506,-0.656147652486201,-0.525276382590774,-0.262904495794907,0.706829808772503,0.673538700655281,-0.369355493699613,-0.450724771676099,-0.372456372407184,-0.437791071599977,0.358984132559675,-0.065810283210639,-0.525812253280877,-0.412753344467896,-0.376056531479997,-0.449976620423054,1.13961209558693,-0.176444020832738,-0.422786007698844,0.992764165649482,1.13770696302945,-0.239557928486058,-0.340817033972707,-0.346775363554119,-0.352815464079469,0.125848196132738,-0.960210820198094,-0.328881426666293,-0.286773896820397,-0.32658519816654
"MHHES1_BONE",1,-0.44412393717846,-0.44226973831545,0.566819534031454,-0.495313644420326,-0.639358997596992,0.329336624014097,-0.466807202376471,0.847610490959537,-1.91255571399206,-0.0996044249588446,-0.468452855194114,3.01655932678479,-0.437791071599977,-0.179571123467607,-0.421864146263659,-0.304455742961888,-0.429979034097809,-0.187580654978802,-0.470330941669261,-1.15782640988319,0.357514481971327,-0.38984415984146,0.920736770600449,0.487657688932296,-0.239557928486058,-0.390874999508241,-0.322801749741615,-0.398392026456987,-0.0650773208349609,0.06660830851604,-0.350918461447574,1.85833326711181,-0.245324124375464
"MIAPACA2_PANCREAS",1,-0.496448146810141,-0.452792635464231,-0.496347000063941,-0.521552938024656,-0.50132707622722,-0.702500280022127,-0.491804683167919,-1.72885901982065,0.0327918515199016,0.00021592196052492,-0.511773414606646,-0.48524360667765,-0.411837008858413,-0.635725557073085,-0.447556082140908,-0.137271922053995,-0.447542503784446,-0.542072742163299,-0.498335009064858,-0.547830118816263,-1.92432784291583,-0.347317354494763,0.281064931556769,-0.208782091525097,-0.294264412200355,-0.390874999508241,-0.322801749741615,-0.411967766265523,-0.213490720824184,-0.13794936806379,-0.389057571740597,-0.299341124816116,-0.279479361180735
"MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.7951079657229,2.44106680832646,2.1975901194109,2.49844700915456,2.00115879872339,2.6907087136377,2.51939632220699,-0.565844691357987,-2.06144964253288,2.58119250790006,2.15335245221324,2.39237937419789,2.09160177992332,-2.17807172322225,1.69125944318486,1.63468052876774,1.81512815803116,2.40156560258615,2.40152980838197,-1.45519626753132,-1.93144690368217,1.47030756732853,-1.88129305073221,-1.30909033291575,-0.275672471102475,3.18379257827806,3.20415405382992,2.47908806767943,-2.2421094287535,-1.98128191145928,2.68000269514206,3.99719925612013,-0.302801353909071
"MKN45_STOMACH",1,-0.496448146810141,-0.452792635464231,-0.496347000063941,-0.526945033153541,-0.686831381050016,0.12960409672878,-0.472967853330306,-0.300492870643083,0.741951313781632,-0.542447330459291,-0.468452855194114,-0.48524360667765,-0.492657615728083,0.486511905155476,-0.447556082140908,-0.450333862625594,-0.45645509726765,-0.488873932028553,-0.549935064272548,-0.247395739476444,0.599783328250878,-0.357804942879195,-0.535950101903762,-0.531220343198612,-0.294264412200355,-0.47303360609899,-0.358937308782149,-0.432828907954488,0.156264854349129,-0.638347035078288,-0.358401664898527,-0.299341124816116,-0.279479361180735
"MKN7_STOMACH",1,-0.496448146810141,-0.479922120265706,-0.47136494369347,-0.475137914734195,-0.619074570900653,-0.616706300404053,-0.454656771689291,0.452463453855075,0.812296943798784,-0.450557106201874,-0.225715329585243,-0.478477620881185,-0.437791071599977,0.595214154265907,-0.45413201021812,-0.426419973885471,-0.45645509726765,-0.521671058889307,-0.534836012167202,1.16349672033509,1.0831672598553,-0.347317354494763,0.539044034823276,-0.420167135179036,-0.294264412200355,-0.198375569530501,-0.383623056003365,-0.398392026456987,1.06802026182613,0.449950841233211,-0.23985833878883,-0.286773896820397,-0.234151533234239
"MKN74_STOMACH",1,-0.510170705514339,-0.526005354758422,-0.496347000063941,-0.282553991586307,-0.511041069926454,-0.683181793398938,-0.485465459882019,0.52527011673262,1.11704448517525,-0.415971490998992,-0.433461233296835,-0.498974910983405,-0.464706611830099,2.44028504286513,-0.37909252374891,-0.0176342550542719,-0.447542503784446,-0.488873932028553,-0.505498102440709,0.962423806239246,0.471787666565636,-0.400721989599967,1.87608883690721,0.443558933435935,-0.294264412200355,-0.403943425827954,-0.358937308782149,-0.425807129080812,0.538348326537733,0.274878894818966,-0.321669112175151,-0.299341124816116,-0.32658519816654
"MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,1.50949575766619,-0.463500154232879,2.10494271507264,0.977386546749217,2.08619478380357,0.864301886319599,-0.370062801049335,-2.07636439603157,-2.04256727921546,1.92173139764541,2.17288283833354,-0.265335904878498,3.39460930611188,-2.16324589270667,-0.385042164725243,2.05648149705366,-0.354945658332195,2.70038302284275,-0.491237935921831,-1.44389112490109,-1.9033631597095,-0.38984415984146,-1.61899326838143,-0.651160414630604,-0.275672471102475,-0.410566207918555,-0.383623056003365,-0.385070053712067,0.0394740475741782,0.926839369881037,-0.328881426666293,-0.286773896820397,-0.256601624010158
"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.77228186086767,2.96615490928657,3.01956442791315,2.88182293815668,2.49114022589125,2.22336868524248,3.84439589344315,-2.08062632199588,-2.07432619030296,2.73448582095943,3.18442441451682,2.46706425696894,3.37279912901052,-2.14869211118668,3.16899098787126,3.07384231402519,2.46115959529502,3.36761626352222,2.89730179880853,-1.36513132456624,-1.75373028891262,2.12027789554451,-1.85291784069769,-2.64879668808364,0.347069493194112,-0.378035855692613,3.08814271052216,1.44602089852741,-2.23697173686091,-2.36399544132635,-0.373582225066154,-0.262008476029709,-0.223081916747915
"MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.1538605198666,2.38737726563546,1.675084598553,2.52745517670001,2.44024822033992,2.28724226864841,2.36648825711667,-1.21061912239903,-1.89221364725885,2.27109347406905,2.98490306338212,2.51100981634349,3.45829159683267,-2.16324589270667,2.75681544161088,2.59017465369797,1.86277242855963,2.47313856453126,2.55322597904518,-1.44389112490109,-1.92432784291583,3.89722183493799,-1.84739238082782,-1.26309365475624,5.73259994306022,2.69901045248586,4.09903980170886,3.27033012438504,-2.1379610611451,-2.34387339005911,3.73623487140703,4.96626949048153,3.45175180311659
"MPP89_PLEURA",1,-0.383827961759902,-0.452792635464231,-0.447093374707689,-0.30435918056702,-0.151139148402324,-0.689560441191017,-0.391576351554913,0.618760475369473,0.347946604169231,-0.525328575130767,-0.474469828700243,-0.240933642076969,-0.45112422560921,0.552355453465398,-0.264752265107321,-0.643860435823979,-0.429979034097809,-0.514993964743879,-0.477237059576322,0.475381026122092,0.17954732039807,-0.357804942879195,1.00366605029121,1.09780159074903,-0.248457164261644,-0.430801942155973,-0.358937308782149,-0.398392026456987,1.0551970022824,0.29388954110479,-0.33615960795462,-0.286773896820397,-0.32658519816654
"NCIH1048_LUNG",1,-0.510170705514339,-0.373290104650418,-0.248702468296932,-0.485138810915989,-0.774704671594351,-0.689560441191017,-0.466807202376471,0.86834718413686,0.444555060964033,-0.184235587125288,-0.511773414606646,-0.48524360667765,-0.464706611830099,0.631121859439761,-0.428197640314693,-0.304455742961888,-0.447542503784446,-0.387151685937717,-0.391955520435799,-0.866054586494669,1.11315621049405,-0.0863825981348834,0.665183185306098,0.907076275117124,-0.294264412200355,-0.465823573133146,-0.371219078059683,-0.371992534679245,0.0255113689267971,0.866103480182833,-0.259537247562114,-0.299341124816116,-0.32658519816654
"NCIH1092_LUNG",1,-0.333712161002276,-0.474398888767242,-0.400527682258407,-0.441422683441403,-0.631154508652356,-0.610973599727563,-0.41949990634932,0.368217375715316,-2.04880511730223,0.329071620395572,-0.518201309686961,-0.344101321495578,-0.399199533701707,0.241690957317633,-0.128681920176327,0.721656638143888,-0.429979034097809,-0.183328113710457,0.221362912590476,-0.262850208827564,0.59238644615453,-0.0780597283623544,-0.793858012549548,0.857685693477804,-0.294264412200355,-0.328819840262378,-0.346775363554119,-0.292380566172702,-0.798235553240326,1.22404792595893,-0.252923472574953,-0.299341124816116,-0.223081916747915
"NCIH1184_LUNG",1,-0.496448146810141,-0.514154246170894,-0.439153850874778,-0.470200854379799,-0.719344128084143,-0.572144688953144,-0.491804683167919,0.438112283660517,-1.20831431082961,-0.42080874840114,-0.531248350283019,-0.408071203859884,-0.457883683710421,0.334481872042988,-0.391043768289228,0.0352554264117848,-0.395852687320839,-0.469873383280771,-0.542348530146358,-1.36513132456624,0.965242461165774,-0.368387442855462,0.427053777681604,0.772606272641427,-0.294264412200355,-0.410566207918555,-0.287684230364072,-0.391699913526852,0.660547032618022,0.874664858561051,-0.259537247562114,-0.237719342976509,-0.245324124375464
"NCIH1339_LUNG",1,-0.496448146810141,0.533699064444477,-0.098377159440828,-0.0406042455201285,-0.170043308979465,-0.664397527519642,-0.380731402063451,0.200921789484078,0.683948547304462,-0.445510290739409,-0.217479547100272,-0.48524360667765,-0.283617319774405,0.220519661263436,-0.434590051435259,-0.243849142007454,-0.438717720531675,-0.508376755657329,-0.484205677137253,-1.41650381669464,1.02141803243412,-0.256935696213505,0.235919043891253,0.042688425157164,-0.266512765816306,-0.458683883073727,-0.346775363554119,-0.365542673549754,0.444032180097365,1.22582528955847,-0.259537247562114,-0.299341124816116,0.160396596665434
"NCIH1341_LUNG",1,-0.503275458877791,-0.416729906656993,-0.455107449150538,-0.354591313761545,-0.714579135059356,-0.160383909518016,-0.466807202376471,0.254446525877467,-0.7903905343612,-0.0754992464003856,-0.518201309686961,-0.465138663629626,-0.478547725668448,-1.57757441418616,-0.385042164725243,0.00538513177984893,-0.438717720531675,-0.365125755739127,-0.505498102440709,0.874474283694015,-1.24827011868565,-0.296245557945187,-1.11495982403336,0.95705781836537,-0.294264412200355,-0.437673470824913,-0.358937308782149,0.0611804082447012,-1.90520239515991,0.627073136669728,-0.29345535835369,-0.286773896820397,-0.279479361180735
"NCIH1373_LUNG",1,-0.463285523985535,-0.508313886624128,-0.479611313712441,-0.485138810915989,-0.313186164524156,-0.525276382590774,-0.491804683167919,-0.0699502911523147,0.0128292641330299,-0.392274953729547,-0.511773414606646,-0.471776382353245,-0.464706611830099,1.18672736745506,-0.3615465686804,-0.830421305408105,-0.438717720531675,-0.476152688139968,-0.505498102440709,0.962085499474924,0.138235773152649,-0.256935696213505,0.208353208551738,0.0158095325587621,-0.266512765816306,-0.47303360609899,-0.371219078059683,-0.411967766265523,0.30165250304731,0.514707626713814,-0.404839380757632,-0.225747727344063,-0.267986020969181
"NCIH1666_LUNG",1,-0.317781193424023,-0.463500154232879,-0.479611313712441,-0.224851322849956,-0.595688638124929,1.35378401977953,-0.448664908072326,-1.46719885092715,0.435889115005715,-0.615450757815265,-0.511773414606646,-0.492075603133753,-0.0719104648430319,-0.177766438186523,-0.460771474816118,-0.493649529739687,-0.447542503784446,1.46237210319017,-0.463486212288967,-0.454540019824917,0.56445260639427,-0.38984415984146,0.114658517170836,-0.129540472345285,-0.294264412200355,-0.444610133437773,-0.358937308782149,-0.418853856458992,0.477148173648337,0.895416122966056,-0.343504870200194,-0.286773896820397,-0.32658519816654
"NCIH1693_LUNG",1,-0.456839276854341,-0.474398888767242,-0.479611313712441,-0.495313644420326,-0.42090448354904,-0.658249784216093,-0.448664908072326,0.773195821960649,1.15794650378022,-0.503136841251887,-0.499102754494841,-0.37826780893199,-0.492657615728083,0.319858088418998,-0.441042486073361,-0.9047004564061,-0.438717720531675,-0.514993964743879,-0.512728455893041,0.773532910746262,0.563388128295769,-0.411701960098947,0.412073423039129,0.402859269245059,-0.294264412200355,-0.260695111881273,-0.371219078059683,-0.398392026456987,0.567812303832517,-0.0761064211334111,-0.373582225066154,-0.274330485891872,-0.314634404174286
"NCIH1694_LUNG",1,-0.489687443726968,-0.520051035186076,-0.504839534385152,-0.505668572794506,-0.565989429948597,-0.722384265358856,-0.472967853330306,0.695056691303396,0.405256264120601,0.236920641254672,-0.524692534802386,-0.492075603133753,-0.457883683710421,-0.48418840732588,-0.460771474816118,0.544721769021844,-0.447542503784446,-0.240620049811783,-0.315184322668165,-0.558384774994797,0.906265331469991,-0.103208187219926,-0.347574265745362,1.05194692860887,-0.294264412200355,-0.353014190093305,-0.383623056003365,-0.378501299465171,-2.18312484328159,1.32267469728995,-0.246364132566952,-0.299341124816116,-0.245324124375464
"NCIH1869_LUNG",1,-0.482992062467805,-0.485495792932446,-0.496347000063941,-0.505668572794506,-0.660426797821004,-0.695999551000731,-0.375375417169102,0.914736572824986,1.01093046508755,-0.596472734907684,-0.444919852893323,-0.478477620881185,-0.471594213218117,-0.0361665779850137,-0.447556082140908,-0.8855931371424,-0.447542503784446,-0.570183337064094,-0.527396080037664,0.293062024479151,1.60012591251165,-0.479839189497419,0.461021438179375,-0.383979745502252,-0.284922421243316,-0.410566207918555,-0.383623056003365,-0.411967766265523,1.0073032816136,-0.574285586733975,-0.373582225066154,-0.286773896820397,-0.302801353909071
"NCIH1915_LUNG",1,-0.389626879026663,-0.474398888767242,-0.479611313712441,-0.405129611238171,0.744895465701354,-0.670601415374545,-0.460703860634012,0.554962369450995,0.24428656211468,-0.268729721080166,-0.474469828700243,0.0430030643865162,-0.45112422560921,0.1006140103843,-0.421864146263659,-0.857616802408044,-0.429979034097809,-0.354354559076963,-0.443309678472284,1.36169364069776,0.363084199589745,-0.28629351262785,0.513344090374331,0.0114161742478866,-0.275672471102475,-0.384427271222188,-0.371219078059683,-0.385070053712067,0.192526370284529,-1.31137994246349,-0.328881426666293,-0.286773896820397,-0.291083749877109
"NCIH1975_LUNG",1,-0.503275458877791,-0.520051035186076,-0.479611313712441,-0.126869722993943,-0.639358997596992,-0.664397527519642,-0.485465459882019,0.366239632052368,0.406014915182725,-0.355956088390841,-0.492857645938036,-0.492075603133753,-0.44442706754713,0.572209095043826,-0.441042486073361,-0.369083315800005,-0.45645509726765,-0.501818366985172,-0.373547624286015,0.846542946324793,0.61286864105837,-0.38984415984146,0.175497376859869,0.825866041041526,-0.062496780578744,-0.451613176605482,-0.346775363554119,-0.378501299465171,0.799432607888182,0.200525538008503,-0.373582225066154,-0.299341124816116,-0.314634404174286
"NCIH2009_LUNG",1,-0.482992062467805,-0.491120836578152,-0.504839534385152,-0.105398022125815,-0.498127136066806,-0.56144649936951,-0.498205753511038,0.771686987583457,0.690803633809587,-0.471116850301436,-0.511773414606646,-0.498974910983405,-0.492657615728083,0.851623383956403,-0.447556082140908,-0.848467044473624,-0.45645509726765,-0.439254306319153,-0.436699964196847,1.36580773678945,1.37590470427414,-0.316407406829886,-0.110359697134693,0.0797443602196878,-0.275672471102475,-0.437673470824913,-0.383623056003365,-0.385070053712067,0.922502133154335,-0.545107196520316,-0.404839380757632,-0.299341124816116,-0.32658519816654
"NCIH2030_LUNG",1,-0.4763607528253,-0.491120836578152,-0.479611313712441,-0.475137914734195,-0.569614614271886,-0.622487790608965,-0.472967853330306,0.387125592353363,0.515489127934013,-0.481628039430216,-0.450724771676099,-0.458563271823608,-0.492657615728083,0.855225680498336,-0.447556082140908,-0.414679566075704,-0.438717720531675,-0.488873932028553,-0.512728455893041,0.436925556422866,-0.013648450575036,-0.456682823568931,0.465728441609741,0.389716917833551,-0.294264412200355,-0.384427271222188,-0.383623056003365,-0.411967766265523,1.18808860560564,0.878561303501579,-0.214353592248306,-0.299341124816116,-0.279479361180735
"NCIH211_LUNG",1,-0.450452442984167,-0.526005354758422,-0.496347000063941,-0.465305108822217,-0.635241331007663,-0.715691393499605,-0.448664908072326,0.275441907281861,0.446168079035229,-0.525328575130767,-0.358388599995097,-0.48524360667765,-0.431215130738272,0.946192000643336,-0.409369634053275,-0.636506121213328,-0.438717720531675,-0.488873932028553,-0.534836012167202,-0.978823936121146,0.633540693992755,-0.256935696213505,-1.48475869606461,1.33190161454458,-0.294264412200355,-0.430801942155973,-0.358937308782149,-0.365542673549754,-0.244384168634957,0.643353389150121,-0.307437389126939,-0.299341124816116,-0.279479361180735
"NCIH2122_LUNG",1,-0.450452442984167,-0.502528886768564,-0.487938137391964,-0.362716974662762,-0.627098071874365,0.0694479144076489,-0.511198346510985,-1.35198358925269,0.215540177396566,-0.44049965347653,-0.518201309686961,-0.498974910983405,-0.471594213218117,0.635444261629401,-0.46747571570111,-0.753112246826734,-0.447542503784446,-0.404113671291652,-0.470330941669261,-0.911544834191149,0.278796572949634,-0.38984415984146,-0.139269861384694,-0.501844317828081,-0.248457164261644,-0.451613176605482,-0.383623056003365,-0.378501299465171,0.0370848870846959,-0.584263393014208,-0.373582225066154,-0.299341124816116,-0.32658519816654
"NCIH2170_LUNG",1,-0.496448146810141,-0.526005354758422,-0.496347000063941,-0.441422683441403,-0.615106638986729,-0.634200511775615,-0.472967853330306,-1.98645525485093,-0.095346309035773,-0.648272792347633,-0.524692534802386,-0.498974910983405,-0.431215130738272,0.44267391280922,-0.434590051435259,-0.8855931371424,-0.438717720531675,-0.415642247525054,-0.557597087540026,-0.612598774004994,0.780701970780028,-0.411701960098947,-0.55778030894247,0.105390536191204,-0.294264412200355,-0.417249472874303,-0.358937308782149,-0.425807129080812,0.28857690510517,-0.185442542056733,-0.321669112175151,-0.286773896820397,-0.291083749877109
"NCIH2228_LUNG",1,-0.401372356305623,-0.479922120265706,-0.463197487516479,-0.441422683441403,-0.580636973666116,0.830278702500866,-0.408187479455812,0.249698288881567,0.955133807044997,-0.503136841251887,-0.486671177763966,-0.420357029199326,-0.464706611830099,0.668167364125722,0.962314958521381,-0.778206562192783,-0.421324780736995,-0.488873932028553,-0.512728455893041,0.452338981087933,0.0835907034506229,-0.433976124351066,0.341450460241183,1.38072628622285,-0.294264412200355,-0.378035855692613,-0.383623056003365,-0.398392026456987,0.110279151377016,0.0289822207746072,-0.389057571740597,-0.262008476029709,-0.234151533234239
"NCIH2286_LUNG",1,-0.450452442984167,-0.447508507951284,-0.504839534385152,-0.300668075704461,-0.498127136066806,-0.646118729729343,-0.442727270209019,0.31182482184385,0.484825577110912,-0.304788306801286,-0.416638514632777,-0.445594862644324,-0.339112714228181,0.541511551382772,-0.338827830475745,-0.512819499986181,-0.438717720531675,-0.482485893270769,-0.549935064272548,-1.16135715299457,-0.00177080189460445,-0.456682823568931,1.61440001906713,0.691368485257729,-0.294264412200355,-0.417249472874303,-0.371219078059683,-0.418853856458992,0.843254676282297,0.731620552991979,-0.321669112175151,-0.299341124816116,-0.302801353909071
"NCIH2444_LUNG",1,0.107954115769121,-0.416729906656993,-0.342146457121029,-0.315574313398708,-0.558810533829698,-0.670601415374545,-0.375375417169102,0.874105588326588,0.250701811949106,-0.554097281888238,-0.480542258964939,-0.471776382353245,-0.386778094374139,0.290442152102374,-0.441042486073361,-0.795302475439741,-0.438717720531675,-0.528409131907247,-0.505498102440709,0.590851772658388,0.341269788599024,-0.433976124351066,0.844304743048255,-0.370095275921668,-0.275672471102475,-0.430801942155973,-0.276194844903125,-0.334140907748285,0.035065726051154,1.13528689451663,-0.396909411727144,-0.286773896820397,-0.158724831920424
"NCIH2452_PLEURA",1,-0.383827961759902,-0.463500154232879,-0.496347000063941,-0.521552938024656,-0.790831606289223,-0.722384265358856,-0.454656771689291,0.320392191449677,0.900255433923052,-0.44049965347653,-0.486671177763966,-0.465138663629626,-0.471594213218117,0.744796907528104,-0.460771474816118,-0.720627836770203,-0.45645509726765,-0.508376755657329,-0.542348530146358,-0.151618750518568,-0.610866795830121,-0.433976124351066,0.950882065287799,0.347125479409754,-0.275672471102475,-0.417249472874303,-0.383623056003365,-0.352815464079469,1.0881781254198,1.08097799593431,-0.365955800245045,-0.299341124816116,-0.256601624010158
"NCIH322_LUNG",1,-0.4763607528253,-0.447508507951284,-0.47136494369347,-0.396397535999098,-0.476238139533266,-0.588514661758291,-0.408187479455812,0.455885733719875,0.584919275241549,-0.514144642056938,-0.499102754494841,-0.465138663629626,-0.350739146358325,1.07312637467868,-0.415588493148654,-0.778206562192783,-0.429979034097809,-0.508376755657329,-0.398190590818834,0.314728325811764,0.616353362102839,-0.422786007698844,0.301656312629657,0.280949436047801,-0.275672471102475,-0.249932970476619,-0.383623056003365,-0.425807129080812,0.706814489347304,0.199078399979614,-0.33615960795462,-0.299341124816116,-0.267986020969181
"NCIH3255_LUNG",1,-0.482992062467805,-0.437075554493657,-0.385553742793382,-0.268456003866435,-0.491783015359735,-0.510345649728027,-0.436842885420373,-0.0512357272173756,0.468716273035832,-0.525328575130767,-0.422198497162401,-0.426581728694076,-0.207593010886223,0.959051584026473,-0.290300904301728,-0.830421305408105,-0.395852687320839,-0.476152688139968,-0.512728455893041,0.636701966460343,2.65650291179261,-0.422786007698844,1.1770510719036,0.206530738639092,-0.266512765816306,-0.322894201194751,-0.0661887408187009,-0.405147572682579,0.753104674405185,1.0065894188629,-0.373582225066154,-0.299341124816116,-0.314634404174286
"NCIH441_LUNG",1,-0.489687443726968,-0.452792635464231,-0.487938137391964,-0.258101075492254,-0.623071572171929,-0.540542665472055,-0.170815400958995,0.17617933345124,0.290917964285462,-0.559995889931071,-0.505407625763806,-0.478477620881185,0.0491699506015927,1.04828888607442,-0.128681920176327,-0.420532088536581,-0.395852687320839,-0.469873383280771,-0.534836012167202,0.63421029442892,1.09369300270753,-0.347317354494763,0.409593611403109,0.321159289736957,-0.294264412200355,-0.423994335610183,-0.231267838572782,-0.418853856458992,1.26490303388635,0.406977522610799,-0.381282336292206,-0.299341124816116,-0.32658519816654
"NCIH520_LUNG",1,-0.431637715233045,-0.426817953117463,-0.479611313712441,-0.460449992326777,-0.6435079775409,-0.6401334839744,-0.431010806966193,0.813150361944065,-0.321392338815252,0.0288560174314924,-0.468452855194114,-0.465138663629626,-0.356622874909779,0.176402379556241,-0.409369634053275,-0.76976978169311,-0.429979034097809,-0.307740289325508,-0.512728455893041,-1.43278968965799,0.341983364558627,-0.266639969887459,-0.902580990912895,0.225824471418062,-0.275672471102475,-0.444610133437773,-0.0758898753661176,-0.411967766265523,-0.064036600356033,-0.372600234619822,-0.307437389126939,-0.299341124816116,-0.302801353909071
"NCIH522_LUNG",1,-0.503275458877791,-0.44226973831545,-0.439153850874778,-0.516210086461312,-0.656147652486201,-0.722384265358856,-0.491804683167919,0.453722200295436,0.861229712179661,-0.102676873444075,-0.427805799261102,-0.465138663629626,-0.457883683710421,0.635875209121041,-0.391043768289228,-0.061302916941489,-0.447542503784446,-0.528409131907247,-0.505498102440709,-1.43831540370878,1.16739682323513,-0.266639969887459,0.807144922333938,1.60380888300855,-0.294264412200355,-0.173897955741547,-0.371219078059683,-0.432828907954488,0.3432022841913,1.31243449288223,-0.23985833878883,-0.299341124816116,-0.117659468119921
