"","intercept","MANBAL (63905)","IKZF1 (10320)","PTPN7 (5778)","RASAL3 (64926)","WASL (8976)","CD53 (963)","GMFG (9535)","INPP5D (3635)","PTPRC (5788)","CNN3 (1266)","RASGRP2 (10235)","PHLDB1 (23187)","PARVA (55742)","RCSD1 (92241)","P2RY8 (286530)","PPIC (5480)","SH2D3C (10044)","CD38 (952)","SH3BP4 (23677)","RHOH (399)","TPM1 (7168)","LAMB1 (3912)","TEAD1 (7003)","WAS (7454)","MYB (4602)","SPN (6693)","NCKAP1L (3071)","GNG12 (55970)","SDC3 (9672)"
"JHH4_LIVER",1,0.963634961698911,-0.44412393717846,-0.514154246170894,-0.504839534385152,0.342280206201313,-0.485138810915989,-0.753917843797623,-0.715691393499605,-0.460703860634012,0.520143089655001,-0.731238905280519,1.42046094903371,0.520398052131014,-0.530700000557442,-0.48805279698033,-0.272370976539603,-0.59291268412729,-0.489191317687089,0.854819463891938,-0.546444177814121,1.36877611857171,1.12692952629685,0.0741462929511879,-0.542447330459291,-0.632322205330046,-0.45658129041346,-0.465138663629626,0.589372174525579,-0.206247585178475
"JHH6_LIVER",1,1.1989148539365,-0.510170705514339,-0.526005354758422,-0.504839534385152,0.232665747537822,-0.338670925122003,-0.635241331007663,-0.689560441191017,-0.448664908072326,0.516595262064884,0.0734953185032295,1.18972811305109,1.06844358899175,-0.501380545037219,0.46201023292336,0.289352800294651,-0.451162601289192,-0.489191317687089,1.27567925098318,-0.337430510355891,1.04208720787006,0.429797949428561,0.66401174113509,-0.525328575130767,-0.68934397106673,-0.468452855194114,-0.478477620881185,0.707680114576249,0.400412648224387
"JMSU1_URINARY_TRACT",1,0.7585833040021,-0.431637715233045,-0.463500154232879,-0.504839534385152,0.273567450825726,-0.532387288026965,-0.611167356650533,-0.658249784216093,-0.460703860634012,0.590530374022392,-0.687054502682268,0.0898116167261359,0.298621658309441,-0.512945174749275,-0.480873402877522,0.221236449991292,-0.620294842824298,-0.370697512582371,-0.128109217406878,-0.499463746044867,0.290328409753614,-0.272394486277861,0.642940054494311,-0.565944699496887,-0.204731507534136,-0.444919852893323,-0.465138663629626,1.07574670909047,-0.0566298508813724
"JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.42900827302019,2.77670242547814,2.39651055156925,1.61814111428212,-1.64293691341135,2.10879678442747,2.414216208889,0.945758818119861,2.57726626033559,-0.219804145071361,2.15428206242274,-0.965289314742143,-1.74001585044977,2.28972825656244,2.36610350349566,-2.03025552195001,2.57257229451422,2.19413687111062,-1.98396587390138,2.9606096045112,-0.824441979001106,-0.818676436816083,-0.812382303420892,2.0727207585877,2.77315668795736,2.15380027144528,2.03859472987124,-1.9392835439201,-0.279384105820746
"JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.13712456720173,1.94899783536734,1.90685878798768,2.73955480684401,-2.20932449700645,2.77948255658139,1.76398711863454,2.05449114070832,2.40856673738771,-0.62043149854364,1.00562094389665,-2.23541671268942,-1.73289185735875,1.90776532437346,2.41107449766072,-2.0940951641794,2.44661624364053,2.08325528827557,-2.07485605469401,2.25662486536139,-1.75953339230888,-1.98290534458678,-2.33315867081759,2.006059653185,0.634822509396284,2.2155062212054,2.38666281933196,-1.52731541016102,-1.14190848949045
"K029AX_SKIN",1,0.0998024446165249,-0.463285523985535,0.0924746800427884,-0.479611313712441,0.997630818324851,-0.500468199174814,-0.42090448354904,-0.646118729729343,-0.41949990634932,0.227353542945636,-0.460019962732509,0.708439432370299,1.27270861767595,-0.542820655568897,-0.48805279698033,0.860535742334475,-0.490692148427856,-0.513428484201071,0.343521596765181,-0.51922121621723,-0.406005750781709,1.03601067932115,0.798113459434554,-0.514144642056938,-0.8145606369508,-0.444919852893323,-0.478477620881185,0.880397080295865,1.64450174283437
"KALS1_CENTRAL_NERVOUS_SYSTEM",1,0.654469081124758,-0.469792300144106,-0.44226973831545,-0.496347000063941,0.142546239442669,-0.450858987691259,-0.409937516635021,-0.664397527519642,-0.0832048525636695,1.17628140330382,-0.658966685124514,1.02303089577201,0.760029441173357,-0.457133985542155,-0.4667233930908,1.23147433982902,-0.575089167977791,-0.185924817976919,0.722921804954426,-0.525930338857519,1.96836359747757,0.633262080975758,0.588191511600103,-0.347163759820732,-0.294966514137198,-0.439165632738541,-0.465138663629626,0.969465394023319,0.716244920432533
"KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.29590536543111,2.26765862131662,1.35448479226972,1.68301183192449,-1.49640111400736,2.52281269176672,-0.569614614271886,2.76868346002039,3.27777577618884,-2.03941937967444,-0.228732969575029,-2.19900005244628,-1.76920692318349,2.50531699868137,2.76800553602623,-1.85321738395134,-0.557595735986752,-0.363825738116833,-2.05292885604317,2.55988354064797,-1.89689328343537,-1.7248039301085,-2.34045331664458,2.62444752987793,0.142762826570768,-0.323834028873226,2.56938471796013,-1.98560875439252,-1.50928318306659
"KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.35346989589323,2.30358055808813,2.32352925497435,2.39177544856196,-1.63652668468423,3.00387354377444,2.59447842535861,1.93580737196414,0.000120216807257248,-1.95490857343253,1.86334739834318,-2.11789283506681,-1.72583475720925,2.64077601588954,1.75780922103005,-2.01218365207874,1.83205930283281,1.69321600500635,-0.845220338587734,1.43504912341603,-1.39532496744874,-1.58658825115402,-2.05117419491788,2.52072220490829,0.261709955171255,1.22147433947117,2.04430677221123,-1.50120676332175,-1.2166313832672
"KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-2.0896481576413,1.9493963210422,0.757152472699595,2.40683162559755,-1.601767551454,2.75122752828937,2.39551580345172,2.04723045971293,1.94515261138697,-2.08492141503268,2.89084559210496,-1.18614159968649,-1.69825090378655,2.91882895701404,2.3915062440396,-2.06144964253288,2.63272828016988,2.90282971825382,-0.172907306166815,1.6172604487437,-1.88137788973739,-1.90059536363433,-2.29769717596796,2.44750218479999,2.86629740277936,2.40542876616609,2.49797887337381,-1.2270783472026,-1.80800103227091
"KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.96024278279145,1.86879668971995,2.6733854070478,2.51684832677332,-1.94144942293219,2.14971471327106,2.57793384280224,1.99423255516989,2.43734523472353,-2.08492141503268,2.10207430917444,0.417859568573064,-1.76180217714042,0.630742469590858,2.01243834473192,-1.54996686675962,2.36147145973063,1.60793617096142,-1.58792332930299,1.80203278185447,-2.0726830180704,-0.833545021000703,-2.29079862506896,2.13795664560804,2.06050932898864,2.68505620067596,2.45072023361206,-1.88055165065633,-1.54560976998052
"KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-0.816296128519134,1.67189956568156,2.10041673779175,2.42576796538968,-1.96131176344413,2.6593707472105,1.5376722007273,2.06189831568413,1.18664529750389,-2.08062632199588,0.792575566689431,-2.18489071932086,-1.74720801675903,1.39040688023834,1.57396626610039,-2.03638440076878,1.35090406716569,-0.370697512582371,-2.06017013884392,2.48040044963692,-2.10877113296275,-1.8804590480298,-2.27046982909489,1.94645892216486,0.953864893069967,1.83177760287659,2.11808801061854,-1.97371342785232,-1.51372276467218
"KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-2.04349927878522,2.59105514399256,2.87527526087006,3.10148514592889,-1.42833015825489,2.30747312123923,2.43896031597474,2.55812850780101,2.95353484509834,-1.96870720888676,3.65938291643186,-1.9002893729961,-1.76180217714042,2.20105101175075,2.49550675940432,-2.05509890087188,3.23705569471129,2.91805009800658,-1.73677196882915,2.45132442756539,-1.34163466835506,-2.02881922417619,-2.32593316959327,2.745457899562,2.18104793340548,2.79527803461874,2.4080545116012,-1.98560875439252,-1.33047622789965
"KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-2.24410802865235,2.03545028713278,1.74305688692806,1.75425632459382,-2.18113109759311,1.56152045150533,1.85650687081738,1.34132492662627,-0.329042913116254,-2.12515987718399,1.02382064252378,-2.24290588400883,-1.74001585044977,2.0488786336281,1.42934416199011,-2.08744343509619,1.28178388232539,2.6346379538433,-2.09741282757608,1.51607074141512,-2.54040152828771,-2.11065188791337,-0.557872068217239,-0.245684307197301,1.22425683385865,2.49918658639882,-0.360976212311996,-0.96298387762689,-1.7749587485748
"KLE_ENDOMETRIUM",1,0.362600262686509,-0.328361041211184,-0.421753086578753,-0.455107449150538,-0.552308728443124,-0.366822522599461,0.0476650649437106,-0.577557633917112,-0.299877911393248,0.689626252281835,-0.580453406072078,0.812909612692188,-1.72583475720925,-0.490024298410542,-0.446000595485467,0.861130615637222,-0.531948414014025,-0.377626792105109,1.22076597688645,-0.480237932033868,1.05835386081223,0.251311863551835,0.297750370331627,-0.44049965347653,-0.628422526070456,-0.268513100661559,-0.426581728694076,0.506767900188802,0.225118578009317
"KMBC2_URINARY_TRACT",1,0.671469985761037,-0.496448146810141,-0.44226973831545,-0.415769027586771,2.54594166378027,-0.413993995672147,-0.449326963607616,-0.709063818992133,-0.466807202376471,0.32888296322605,-0.413737400566198,0.595513336058238,0.722871246249302,-0.512945174749275,-0.446000595485467,1.51739265989763,-0.523551751341628,-0.435253104747656,0.00122437546112453,-0.567564424162782,0.160806243377301,0.255802491990367,0.375990831144113,-0.115103527936439,-0.59058218153861,-0.368603595617553,-0.471776382353245,-0.0544397714159751,-0.249211365764454
"KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-0.654104212530981,-0.401372356305623,-0.479922120265706,1.53395196633685,-0.644599297929185,-0.432136168139446,1.31828681171712,-0.594060170094464,-0.223657311544029,-0.0261611227330066,-0.652104336250407,-2.2279978632657,-1.73289185735875,2.25139538431462,-0.406243321427741,-0.105095731812253,1.4153095736198,2.84255428176792,-2.06017013884392,1.90495442305202,-1.27957997421878,-1.12938746303418,-1.46255532865002,-0.445510290739409,0.990150191095702,-0.45658129041346,-0.465138663629626,-0.89369019647625,-1.8012672837526
"KMRC1_KIDNEY",1,1.0775623975978,-0.4763607528253,-0.463500154232879,-0.496347000063941,-0.52379476343068,-0.465305108822217,-0.599517343194157,-0.594060170094464,-0.472967853330306,0.511659941935804,-0.549996124212696,-0.223895981712079,0.33343379217731,-0.467907831416478,-0.446000595485467,0.907528508433531,-0.59291268412729,-0.505270348547562,0.422674434981344,-0.51922121621723,1.37844489794953,0.598573445116469,-0.600030103981435,-0.634958467789371,-0.86732004087771,-0.480542258964939,-0.408071203859884,0.344304999407102,-0.714433959326985
"KMRC2_KIDNEY",1,-0.00807193248215221,-0.496448146810141,-0.496798206962452,-0.496347000063941,-0.705620015429687,-0.436760999971387,-0.673469368710779,-0.599651320987761,-0.485465459882019,0.831666750705778,-0.694242086120801,0.416301694275613,0.336150333606721,-0.542820655568897,-0.473764052760636,0.838879669292648,-0.620294842824298,-0.489191317687089,0.887938384068083,-0.560454750463818,1.56957623101361,0.859146805354184,-0.532831269051424,-0.508619072531271,-0.775055516224663,-0.492857645938036,-0.48524360667765,0.553341051642368,-0.707318920444259
"KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-2.20807344708296,2.13704959023954,1.44018920712343,2.15138417097425,-1.20768667914771,-0.505668572794506,2.13294408576156,1.37681405572166,-0.479186899950238,-0.481828080331122,-0.433959515646179,-2.009984278342,-1.71884330545424,2.24724056509844,2.50565681643489,-0.213140417698367,1.40016073047757,1.58744215483436,-0.174885503490993,0.690913342223112,-1.36989073949532,-0.72255648165007,0.648335492199666,1.85223132145597,1.66693089144583,-0.511773414606646,-0.344101321495578,-1.49836965985503,-1.33047622789965
"KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.57824020382422,1.51024694101291,2.07252179488553,2.24958674167421,-1.89868579915223,1.35600350034402,1.73319405500548,1.19231323411564,-0.364792857005679,-2.05553487989359,-0.67993440928653,-2.03851090239154,-1.71884330545424,2.33407214140781,3.37443042745363,-0.43988732290792,2.73920991204531,1.6054019866703,-1.49405603148886,2.21756591256041,-1.9971960281006,-1.79750390010553,0.418013980302789,2.186530748464,1.62316515899638,2.01365611289892,-0.478477620881185,-1.83141623970657,-0.858346916371143
"KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.96552055127623,2.15903138490663,2.24567928275532,2.59621230317285,-1.21723878233959,1.70787058371958,2.18947674997955,0.950360502091667,-0.0564213580144357,-0.907856429136352,-0.687054502682268,-1.58974577225163,-1.75446967367384,2.31255390337587,2.50672329739001,-0.915629226612923,2.11921916438228,1.06440999843033,-1.71303379995924,1.9191785456442,-1.38131358000781,-1.87308195960643,0.505742386033107,2.16788700598888,0.686679794566317,2.04975197232643,1.58023988984086,-1.86044842407922,-1.53635080283829
"KNS42_CENTRAL_NERVOUS_SYSTEM",1,0.246372948566981,-0.4763607528253,-0.392216052638574,-0.439153850874778,0.83862170106879,-0.505668572794506,-0.580636973666116,-0.56144649936951,-0.472967853330306,1.09614498275296,-0.476097265516573,1.22971287591507,0.323847820428839,-0.512945174749275,-0.480873402877522,0.687257504517518,-0.575089167977791,-0.481267390512249,1.56350005390257,-0.567564424162782,0.688100118943381,-0.627728289487869,0.34526220161424,0.0211607370840123,-0.427198129745531,-0.486671177763966,-0.458563271823608,0.866759385282111,-1.20792605965936
"KNS60_CENTRAL_NERVOUS_SYSTEM",1,1.26691784319591,-0.210959925640546,-0.452792635464231,0.171973754939293,0.365823086579245,-0.199548431043315,-0.317751783078113,-0.664397527519642,-0.397066797871192,1.02042020220147,-0.665891704718548,1.1738476250144,1.1334410951636,-0.0475627741203748,-0.480873402877522,1.39092475010118,-0.548969024606591,-0.153448338997364,0.781928248732199,-0.560454750463818,1.65267483557709,0.732271382033701,0.519630899056715,-0.0934997494307507,-0.583254840961835,0.621219005435935,0.406453161991241,0.994089987403205,0.434479455365331
"KNS81_CENTRAL_NERVOUS_SYSTEM",1,0.888792028309334,-0.482992062467805,-0.392216052638574,-0.455107449150538,1.11616923795569,-0.516210086461312,-0.275847654456919,-0.329847909821937,-0.0832048525636695,1.32884430493502,0.751859536969641,1.37976130498189,1.34372669961631,-0.425875283458138,-0.399822992609178,1.00093290762766,-0.611078981131811,-0.377626792105109,1.00300448034018,-0.567564424162782,1.41831576350221,0.666643202014029,0.891484081102969,-0.554097281888238,-0.656190518282481,0.00595803452678307,-0.426581728694076,1.02599343046286,0.297977187372184
"KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.95183409985164,2.28713815142821,2.80625385456666,2.77210482259273,-2.28729837038727,2.24633028588125,2.38823202766511,2.29907479981718,2.37371835579158,-1.40470114658201,3.3120387210985,-1.7028099861514,-1.66513648858679,1.99439440602343,2.33229998388237,-1.97174229742952,2.43974626186234,0.780658329191717,-1.03539970857077,1.56467059968816,-1.73523622267412,-1.89549637196779,-2.24418154568739,2.53224865299168,2.35497726420208,2.90998235422366,2.5321727908062,-1.86044842407922,-1.71913175603561
"KP3_PANCREAS",1,0.580256513276227,-0.489687443726968,-0.485495792932446,-0.487938137391964,0.247593333291119,-0.521552938024656,-0.479311884189179,0.278883501951734,-0.448664908072326,-0.0574401609972709,-0.320002869182917,0.0424520415384168,0.80008290851366,-0.530700000557442,-0.4667233930908,0.531997933780051,-0.515229069037429,-0.521667796666645,0.0837922643345659,-0.532703056025147,0.443775694686194,0.702808987317035,0.419388705060923,-0.118245020437741,-0.980125654268782,-0.422198497162401,-0.478477620881185,0.903924419078607,-0.134962216156374
"KP4_PANCREAS",1,-0.153321240728607,-0.463285523985535,-0.485495792932446,-0.504839534385152,0.53656552732208,-0.495313644420326,-0.619074570900653,-0.652157178366305,-0.485465459882019,0.119055664033184,1.09322651566455,0.248718957992879,0.190485608907328,-0.507136335141075,-0.459750109187919,0.222468675354635,0.609554027803501,-0.137675594092228,0.102102786082255,-0.499463746044867,-0.271860190679286,-0.916022335342126,0.340707350074565,-0.205311985032799,-0.0364075543934772,-0.462490334683576,-0.471776382353245,0.414601217491862,0.257476984738595
"KPNSI9S_AUTONOMIC_GANGLIA",1,0.460236471744796,-0.4763607528253,-0.382679719317834,-0.455107449150538,0.214011343841016,-0.254689764485515,-0.504545895199841,0.0438101171107056,-0.290437395915067,0.523133268549693,0.171792527871053,1.0552844213476,0.290501600966254,-0.507136335141075,-0.480873402877522,0.743945095818046,-0.110377436043999,-0.481267390512249,1.0078547865558,-0.480237932033868,1.33042077440718,0.740012529332691,0.407723376741722,-0.392274953729547,-0.537419643919275,0.422060037903431,-0.478477620881185,0.381964201109095,0.817564761776653
"KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-2.28999014576172,1.99394504934678,2.70282052466933,2.05540312526958,-1.74954731590474,2.01230324337913,2.24987133583048,1.91145536100805,2.60054513690508,-2.04741831200047,2.7344025294756,-0.673830766630439,-1.74720801675903,0.819144982669487,1.37602037399983,-1.98878974701206,-0.104994980849474,1.94809539516363,-2.07485605469401,1.77777380951631,-0.219958113003316,-1.88792971723579,-2.30465872820356,1.77063075928529,2.80546814761765,2.95164861797051,2.11178367637265,-1.9916392826001,-0.865401324829914
"KURAMOCHI_OVARY",1,0.540264374422984,-0.503275458877791,-0.364042762357381,-0.487938137391964,1.0341686053317,-0.543426071745015,-0.565989429948597,-0.652157178366305,-0.448664908072326,0.838013188579203,0.141221885945382,1.37814736202203,-0.179847238188368,-0.415790994147119,-0.480873402877522,-0.0424009707035677,-0.189141232304581,-0.435253104747656,0.795676677719112,-0.539540584867858,0.205870741977369,0.612163619173024,0.358978123800465,-0.577996392961434,-0.784723601187322,-0.45658129041346,-0.432862255835227,0.831004203275376,0.886986207063153
"KYSE30_OESOPHAGUS",1,-0.391518989982457,-0.482992062467805,-0.36864891943051,-0.280913561115624,0.157495297611517,0.0489053919907278,-0.407229877165365,-0.368676820596357,-0.375375417169102,0.36450964384015,-0.631882221170426,0.267138560759872,-0.573107798758765,-0.420812970008868,-0.452842923757303,0.560099717905767,-0.0785333533257167,-0.513428484201071,-0.0239750962535668,-0.408124716952744,-0.411867070715349,0.764255011351118,-0.245968951573684,-0.42080874840114,-0.624544572156205,-0.304872892394664,-0.37826780893199,0.398715685396634,-0.358421545430893
"KYSE410_OESOPHAGUS",1,0.429142162865511,-0.510170705514339,-0.508313886624128,-0.504839534385152,0.0109101421813395,-0.543426071745015,-0.790831606289223,-0.683181793398938,-0.504669889601887,0.153720676324816,-0.67993440928653,0.949665272274438,0.497049738780674,-0.542820655568897,-0.495303629013393,0.411866816501174,-0.620294842824298,-0.505270348547562,-0.250362629443926,-0.560454750463818,-0.151058266392691,0.500093386310928,0.327098681811564,-0.615450757815265,-0.50410750176303,-0.511773414606646,-0.498974910983405,0.0244885372108933,-0.841014233418713
"KYSE520_OESOPHAGUS",1,0.608166052387332,-0.496448146810141,-0.502528886768564,-0.479611313712441,-0.0371778130558743,-0.475137914734195,-0.440643678464328,-0.577557633917112,-0.472967853330306,0.140191332817943,0.443865222023219,0.658021850316202,0.454262538096588,-0.524725978236728,-0.480873402877522,0.74814861552617,-0.334754790184224,-0.465643453958813,0.578369885627892,-0.546444177814121,0.13660227281237,0.0679347796644288,0.252715800578514,-0.596472734907684,-0.751456953683375,-0.444919852893323,-0.48524360667765,0.225284592602994,-0.302097785239359
"L33_PANCREAS",1,0.304368201545128,-0.482992062467805,-0.474398888767242,-0.487938137391964,-0.649452498375268,-0.460449992326777,-0.603373106474185,-0.6401334839744,-0.466807202376471,-0.683052354228827,-0.0154898103525403,-0.459024670096695,0.0110273427015469,-0.524725978236728,-0.480873402877522,0.713793587153335,-0.548969024606591,0.142424860964526,-0.0763539623201479,-0.505989054514921,-0.817597548056889,0.0944795998385848,-0.321964457955532,-0.615450757815265,-0.620688102861386,-0.462490334683576,-0.445594862644324,-0.131139275157337,-0.590203524399784
"L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.24640608826246,1.72067976364389,1.97312511063999,1.56847997311948,-0.803147327672175,2.19144971392115,1.91350857653861,1.10091393772718,-0.174732454420499,-2.01609548646419,0.63621974807137,-2.02127163685715,-1.74720801675903,1.59855213421324,0.350006637213117,-0.97138400907768,1.60963637178676,0.203258900479683,-2.03159704011772,1.48685440228269,-1.95348221334813,-1.0481604058166,-2.31168444311516,0.528493633584836,0.593729803656739,1.47055619931927,-0.439199621098421,-1.95626994210428,-1.54096505773517
"L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.28408034565963,2.43071935772504,-0.502528886768564,-0.487938137391964,-1.20056361769038,0.392558061268751,-0.208059853780232,1.28697710160249,0.414556564867923,-2.13451462096335,-0.625259608110941,-1.64425715444129,-1.73289185735875,-0.530700000557442,-0.234665329020737,-0.518834057526893,-0.171701629320643,-0.357010522107025,-2.09741282757608,1.18371869789827,-1.45241109100272,-1.99480332214944,-0.643864898682365,1.30754695248902,1.3178854744537,-0.468452855194114,1.80901422559246,-1.97371342785232,-1.68992958435073
"LCLC103H_LUNG",1,0.58635555480924,-0.413320351762245,-0.382679719317834,-0.479611313712441,0.538711742713993,-0.375121075640063,-0.156230210849048,0.738883569039404,-0.448664908072326,0.979515193575219,-0.384380790880857,0.308418493423102,0.755386886401063,-0.457133985542155,-0.459750109187919,0.726754597949927,-0.275074841588808,-0.330297106427975,1.08097719557672,-0.480237932033868,0.57577037263038,-0.118662572269288,0.140036398665418,-0.621893023741108,-0.660249369008368,-0.272949844833486,-0.270320083088259,0.624256082483912,0.510683576657507
"LOUNH91_LUNG",1,0.852148920077659,-0.4763607528253,-0.452792635464231,-0.47136494369347,0.940227016767755,-0.490204108186122,-0.660426797821004,-0.664397527519642,-0.466807202376471,0.562026597649354,-0.612185415689102,0.879412333930326,0.898427965064454,-0.542820655568897,-0.4667233930908,0.877295092039387,-0.482652794959273,-0.513428484201071,0.849997721789486,-0.473942593411778,1.41026673789798,0.999334427719693,0.689626580168564,-0.548248035160701,-0.520564318531332,-0.433461233296835,-0.452049047339309,0.789269189795615,0.893857052857103
"LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.04191943664069,1.72482348679116,0.8261878987511,2.2613546031065,-1.34749772165461,-0.526945033153541,1.79475959084273,-0.318619207912465,-0.485465459882019,-2.00853486590573,1.24008991338297,-2.19191389141795,-1.71884330545424,2.29855359493523,1.70390836529124,-0.423624958561729,2.81972705089691,2.63610125278088,-0.483933265031967,2.57234117671109,-1.77936530483927,-1.8804590480298,1.0490378785967,1.26491552813886,0.289302537247101,2.20730248539637,-0.478477620881185,-1.91730594406139,-1.43780439308965
"LS513_LARGE_INTESTINE",1,-0.473269626268542,-0.496448146810141,-0.491120836578152,-0.496347000063941,0.332425545417331,-0.485138810915989,-0.591886614143969,1.47600139019329,-0.460703860634012,-2.01609548646419,-0.481533019082959,0.475374158795342,-0.188880708043366,-0.542820655568897,-0.473764052760636,0.645404094104875,-0.355516468363082,-0.513428484201071,0.501865573470634,-0.512574504924446,0.0602617780307471,0.17776304675158,-0.0844664416198119,-0.481628039430216,1.41933023972916,-0.462490334683576,-0.498974910983405,-0.000861693824034833,-0.178328562461013
"LU99_LUNG",1,0.808224758063171,-0.482992062467805,1.87808066890177,-0.479611313712441,-1.69526381790543,-0.500468199174814,0.589788781061584,-0.599651320987761,-0.431010806966193,0.269965125308625,-0.586694464968508,0.185530631782438,1.03352901385995,-0.518808050850499,-0.48805279698033,0.0318232493452622,-0.557595735986752,-0.40593874895786,-0.598549496342,-0.51922121621723,0.0384901818532141,-0.315555163184904,0.552130783426806,-0.596472734907684,-0.676725663117,-0.439165632738541,-0.384127877290022,0.392618512707136,-0.867176032833219
"MALME3M_SKIN",1,0.327505486973242,-0.489687443726968,-0.0140388780464447,-0.487938137391964,1.332208821018,-0.308073721172971,0.428179594631116,-0.505440783663746,-0.408187479455812,0.364356737156858,-0.55599049831716,0.4637119299623,0.457730465703059,-0.536731191424252,-0.4667233930908,-0.212224889630978,-0.531948414014025,-0.473418572781953,0.689584544208722,-0.539540584867858,-0.0109590852348024,0.788338474736875,0.292669993217385,-0.503136841251887,-0.239434814589173,0.377157233529523,-0.465138663629626,0.710312333826073,1.99419573219157
"MCAS_OVARY",1,-0.283982587059894,-0.489687443726968,-0.508313886624128,-0.496347000063941,-0.292147264813936,-0.532387288026965,-0.627098071874365,0.295620140172326,-0.442727270209019,0.538478366044503,-0.586694464968508,-0.289039427089262,0.272519301964458,-0.548969530057744,-0.459750109187919,-0.351421322365418,-0.531948414014025,-0.505270348547562,0.637353547331528,-0.467702236615073,0.116100821851874,0.203768914240412,0.235929060789846,-0.577996392961434,-0.644154064025522,-0.505407625763806,-0.492075603133753,0.132744301125423,-0.00729575777253092
"MDAMB435S_SKIN",1,1.15290259368765,-0.4763607528253,-0.491120836578152,-0.487938137391964,-0.106848243446657,-0.495313644420326,-0.286566825050154,-0.622487790608965,-0.436842885420373,0.529292352960355,-0.716222882411241,0.82446694917081,0.840192278055351,-0.530700000557442,-0.452842923757303,0.0308533083973201,-0.413221021997279,-0.317256772815492,0.43522588777624,-0.492997490949899,0.369005039250256,0.536118994097502,0.322210800657618,-0.415971490998992,-0.572406451097411,-0.499102754494841,-0.458563271823608,0.574274001254698,0.826906381763554
"MDAMB453_BREAST",1,-0.628974120150051,-0.510170705514339,-0.508313886624128,-0.504839534385152,-0.0618325452331299,-0.409545014687683,-0.724151103967121,-0.652157178366305,-0.491804683167919,0.842918381883386,-0.672880550277465,0.610696229309198,-0.731031757682384,-0.542820655568897,-0.480873402877522,0.588143706062912,-0.611078981131811,-0.521667796666645,0.810696667191459,0.247722269498373,0.131468165147762,-0.982688002684623,-2.29769717596796,-0.497697273683258,0.910913277329749,-0.505407625763806,-0.498974910983405,-0.05474505849836,-0.774102852780647
"MDAMB468_BREAST",1,0.0383916082592232,-0.355539684257718,-0.345958093576893,-0.181846815230721,0.592050509241074,-0.383539036412494,-0.467119460975693,-0.458246741980481,-0.174732454420499,0.766545553930815,-0.175895774480645,0.372759641560533,0.288096556853462,0.738000339415878,-0.446000595485467,0.79541493916546,-0.490692148427856,-0.285527064429895,0.777225948677446,-0.26838906013175,0.93606678084621,-0.0574705462382802,0.12054103085511,-0.383016793149561,0.375324892507067,-0.338421798659621,-0.420357029199326,0.561653933000257,-0.533787558042844
"MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.5924406633857,2.08221543501547,2.09382749069638,2.45473941123428,-2.18113109759311,3.06897344151317,2.01344151702989,2.3297816275328,2.25239755036465,-2.08492141503268,1.55353327182527,-2.24290588400883,-1.69825090378655,2.02696250186649,2.21715645454952,-2.00626165774381,2.78209576817343,1.45709239273192,-2.08230325379058,2.45195110468037,-1.90480956878281,-1.98585738013385,-2.31168444311516,2.36678542026925,1.06777340719715,1.88654602881688,1.5974707014183,-1.97371342785232,-1.24645242831902
"MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-2.23533605620174,1.70157773262651,2.78557032121983,1.9539724678593,-1.89868579915223,2.34065716533309,1.90210456824867,1.61256155594833,2.12727040630558,-1.38252293936425,2.07145847613011,-1.35507499239563,-1.69151026986932,1.5206492520685,-0.244928915691261,-0.639873065156967,-0.540420384083192,-0.0122669757698727,-2.03864348754929,1.75238431237814,-0.572453622399931,-0.74479621202598,-2.32593316959327,1.59572032608158,2.09958388833512,2.47982295213663,1.79918747086753,-0.842314643052303,-0.901774866208801
